Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,59,1048040500,512,2046954.1,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,60,1017208400,512,1986735.16,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,61,945989300,512,1847635.35,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,62,971960000,512,1898359.38,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,63,968791600,512,1892171.09,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,64,1041168200,512,2033531.64,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,65,927736800,512,1811985.94,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,66,947726200,512,1851027.73,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,67,1034274800,512,2020067.97,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,68,1009154600,512,1971005.08,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,1,993211800,512,1939866.8,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,2,1054253100,512,2059088.09,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,3,966920300,512,1888516.21,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,4,936099700,512,1828319.73,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,5,973246700,512,1900872.46,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,6,1042753200,512,2036627.34,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,7,916861300,512,1790744.73,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,8,988752200,512,1931156.64,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,9,1021298500,512,1994723.63,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,10,1067364100,512,2084695.51,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,11,1049503500,512,2049811.52,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,12,901401800,512,1760550.39,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,13,1057686200,512,2065793.36,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,14,1055318900,512,2061169.73,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,15,1003605800,512,1960167.58,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,16,1044286100,512,2039621.29,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,17,994651600,512,1942678.91,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,18,934582000,512,1825355.47,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,19,978203200,512,1910553.13,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,20,906215600,512,1769952.34,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,21,1097052000,512,2142679.69,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,22,1023887500,512,1999780.27,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,23,1047988400,512,2046852.34,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,24,977892600,512,1909946.48,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,25,968991600,512,1892561.72,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,26,998649500,512,1950487.3,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,27,1088848600,512,2126657.42,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,28,1013622600,512,1979731.64,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,29,1009328200,512,1971344.14,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,30,985074800,512,1923974.22,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,31,1055448100,512,2061422.07,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,32,1007083900,512,1966960.74,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,33,1019507500,512,1991225.59,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,34,984459400,512,1922772.27,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,35,1047437000,512,2045775.39,74,31,10,753905
